,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
3510,3510," Geologists can learn a lot about Earths history by studying sedimentary rock layers. But in some places, theres a gap in time when no rock layers are present.",studying sedimentary rock layers,"how can geologists learn about earths history ?
",52,83,by studying sedimentary rock layers,0.888888888888889
3511,3511," Geologists can learn a lot about Earths history by studying sedimentary rock layers. But in some places, theres a gap in time when no rock layers are present.",Geologists can learn a lot about Earths history,"what can geologists learn by studying sedimentary rock layers ?
",1,47,[CLS],0.0
3512,3512,So the organism contains less and less carbon-14 as time goes on. We can estimate the amount of carbon-14 that has decayed by measuring the amount of carbon-14 to carbon-12. We know how fast carbon-14 decays.,measuring the amount of carbon-14 to carbon-12,"how can we estimate the amount of carbon - 14 that has decayed ?
",126,171,[CLS],0.0
3513,3513,So the organism contains less and less carbon-14 as time goes on. We can estimate the amount of carbon-14 that has decayed by measuring the amount of carbon-14 to carbon-12. We know how fast carbon-14 decays.,We can estimate the amount of carbon-14 that has decayed,"what can we do by measuring the amount of carbon - 14 to carbon - 12 ?
",66,121,[CLS],0.0
3514,3514," In the carbon cycle, carbon moves through living and nonliving things. Carbon actually moves through two cycles that overlap.",living and nonliving things,"in the carbon cycle , carbon moves through what ?
",43,69,living and nonliving things,1.0
3515,3515," In the carbon cycle, carbon moves through living and nonliving things. Carbon actually moves through two cycles that overlap.","In the carbon cycle, carbon moves","how does carbon move through living and nonliving things ?
",1,33,[CLS] in the carbon cycle,0.6666666666666665
3516,3516,Where is it going? The most common way to describe direction is by using a compass. A compass is a device with a floating needle (Figure 2.1).,using a compass,"what is the most common way to describe direction ?
",67,81,compass,0.6666666666666666
3517,3517,Where is it going? The most common way to describe direction is by using a compass. A compass is a device with a floating needle (Figure 2.1).,The most common way to describe direction is,"how is it going by using a compass ?
",19,62,direction is by using a compass,0.3333333333333333
3518,3518,"Longitude tells you how far you are east or west from the Prime Meridian (Figure 2.21). You can remember latitude and longitude by doing jumping jacks. When your hands are above your head and your feet are together, say longitude (your body is long!).",doing jumping jacks,"how can you remember latitude and longitude ?
",131,149,[CLS],0.0
3519,3519,"Longitude tells you how far you are east or west from the Prime Meridian (Figure 2.21). You can remember latitude and longitude by doing jumping jacks. When your hands are above your head and your feet are together, say longitude (your body is long!).",You can remember latitude and longitude,"what can you do by doing jumping jacks ?
",88,126,[CLS],0.0
3520,3520,Human actions have increased how often droughts occur. One way people can help to bring on drought is by cutting down trees. Trees add a lot of water vapor to the air.,cutting down trees,"what is one way people can help to bring on drought ?
",105,122,cutting down trees,1.0
3521,3521,Human actions have increased how often droughts occur. One way people can help to bring on drought is by cutting down trees. Trees add a lot of water vapor to the air.,One way people can help to bring on drought is,"what is the purpose of cutting down trees ?
",55,100,add a lot of water vapor to the air,0.11764705882352941
3522,3522,"A space probe is an unmanned spacecraft. The craft collects data by flying near or landing on an object in space. This could be a planet, moon, asteroid, or comet.",flying near or landing on an object in space,"how does a space probe collect data ?
",68,111,by flying near or landing on an object in space,0.9411764705882353
3523,3523,"A space probe is an unmanned spacecraft. The craft collects data by flying near or landing on an object in space. This could be a planet, moon, asteroid, or comet.",The craft collects data,"what does a space probe do by flying near or landing on an object in space ?
",41,63,collects data,0.8
3524,3524,"For example, if a star is like the Sun, it should be about as bright as the Sun. They then figure out the stars distance from Earth by measuring how much less bright it is than expected. ",measuring how much less bright it is than expected,"how do they figure out the stars distance from earth ?
",135,184,[CLS],0.0
